No,Type,Region,"City,Town,Ward,Village code","City,Town,Ward,Village",Area,Nearest station_Name,Nearest station_Distance(minute),Transaction-price(total),Layout,Area(m^2),Transaction-price(Unit price m^2),Land shape,Year of construction,Building structure,Use,Purpose of Use,City Planning,Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Transaction period,Renovation,Transactional factors
13546,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Saginomiya,Shimoigusa,7,46000000,,125.0,0.37,Rectangular Shaped,1988,W,Housing Complex,Other,Category I Exclusively Low-story Residential Zone,50.0,150.0,2nd quarter 2019,,
13547,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Saginomiya,Shimoigusa,12,24000000,2LDK,50.0,0.48,,2000,RC,House,House,Category I Residential Zone,60.0,300.0,2nd quarter 2019,Not yet,
13548,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Saginomiya,Shimoigusa,9,21000000,1K,25.0,0.84,,2013,RC,House,House,Category I Residential Zone,60.0,300.0,2nd quarter 2019,Not yet,
13549,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Saginomiya,Shimoigusa,10,44000000,3LDK,65.0,0.68,,2000,RC,,House,Category I Residential Zone,60.0,300.0,2nd quarter 2019,Done,
13550,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Saginomiya,Shimoigusa,6,51000000,,105.0,0.49,Semi-rectangular Shaped,2001,W,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,1st quarter 2019,,
13554,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Saginomiya,Toritsukasei,0,11000000,1K,20.0,0.55,,,RC,,Other,Neighborhood Commercial Zone,80.0,300.0,4th quarter 2019,,
13555,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Saginomiya,Toritsukasei,5,20000000,1K,20.0,1.0,,1999,RC,House,House,Neighborhood Commercial Zone,80.0,300.0,4th quarter 2019,,
13556,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Saginomiya,Toritsukasei,5,44000000,3LDK,75.0,0.59,,2000,RC,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,4th quarter 2019,Not yet,
13557,Residential Land(Land and Building),Commercial Area,13114,Nakano Ward,Saginomiya,Toritsukasei,2,500000000,,390.0,1.28,Semi-rectangular Shaped,1992,RC,"Housing Complex, Shop",House,Neighborhood Commercial Zone,80.0,300.0,3rd quarter 2019,,
13558,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Saginomiya,Toritsukasei,4,65000000,,85.0,0.76,Irregular Shaped,2019,W,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,3rd quarter 2019,,
13559,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Saginomiya,Toritsukasei,6,54000000,,60.0,0.9,Semi-rectangular Shaped,2019,W,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,3rd quarter 2019,,
13560,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Saginomiya,Toritsukasei,6,15000000,1K,20.0,0.75,,2009,RC,House,House,Neighborhood Commercial Zone,80.0,300.0,3rd quarter 2019,Not yet,
13561,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Saginomiya,Toritsukasei,5,30000000,1K,35.0,0.86,,2014,RC,House,House,Neighborhood Commercial Zone,80.0,300.0,3rd quarter 2019,Not yet,
13562,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Saginomiya,Toritsukasei,5,67000000,,90.0,0.74,Semi-rectangular Shaped,2019,W,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,1st quarter 2019,,
13564,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Saginomiya,Toritsukasei,4,21000000,1K,20.0,1.05,,2010,RC,,House,Neighborhood Commercial Zone,80.0,300.0,1st quarter 2019,Done,
13567,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Shirasagi,Saginomiya,9,57000000,3LDK,85.0,0.67,,2000,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2019,Done,
13568,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Shirasagi,Saginomiya,8,46000000,2LDK,65.0,0.71,,2012,RC,,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2019,Not yet,
13569,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Shirasagi,Saginomiya,9,31000000,1K,25.0,1.24,,2019,RC,House,House,Category I Residential Zone,60.0,300.0,4th quarter 2019,Not yet,
13570,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Shirasagi,Saginomiya,8,35000000,2LDK,45.0,0.78,,2012,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2019,Not yet,
13571,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Shirasagi,Saginomiya,4,26000000,,90.0,0.29,Rectangular Shaped,1996,W,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,3rd quarter 2019,,Dealings of adjacent land
13572,Residential Land(Land and Building),Commercial Area,13114,Nakano Ward,Shirasagi,Saginomiya,4,42000000,,40.0,1.05,Rectangular Shaped,2018,W,House,House,Neighborhood Commercial Zone,80.0,300.0,2nd quarter 2019,,
13573,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Shirasagi,Saginomiya,4,58000000,,90.0,0.64,Irregular Shaped,2019,W,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,2nd quarter 2019,,Dealings including private road
13574,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Shirasagi,Saginomiya,8,40000000,,65.0,0.62,Semi-rectangular Shaped,1988,W,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,2nd quarter 2019,,
13575,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Shirasagi,Saginomiya,11,16000000,,80.0,0.2,,1970,RC,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,2nd quarter 2019,Not yet,
13576,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Shirasagi,Saginomiya,4,52000000,3LDK,70.0,0.74,,2007,RC,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,2nd quarter 2019,Done,
13577,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Shirasagi,Saginomiya,9,59000000,,85.0,0.69,Semi-rectangular Shaped,2019,W,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,1st quarter 2019,,
13578,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Shirasagi,Saginomiya,11,62000000,,80.0,0.78,Semi-trapezoidal Shaped,2019,W,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,1st quarter 2019,,
13579,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Shirasagi,Saginomiya,9,49000000,,60.0,0.82,Semi-trapezoidal Shaped,2009,W,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,1st quarter 2019,,
13580,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Shirasagi,Saginomiya,11,17000000,3LDK,70.0,0.24,,1970,RC,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,1st quarter 2019,Not yet,
13581,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Shirasagi,Saginomiya,9,50000000,3LDK,70.0,0.71,,2009,RC,,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,1st quarter 2019,Not yet,
13582,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Shirasagi,Saginomiya,9,53000000,2LDK,85.0,0.62,,2000,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,Done,
13583,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Shirasagi,Shimoigusa,9,190000000,,280.0,0.68,Semi-shaped,2019,S,Housing Complex,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,3rd quarter 2019,,Dealings including private road
13584,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Shirasagi,Shimoigusa,10,53000000,,65.0,0.82,Semi-square Shaped,2019,W,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,3rd quarter 2019,,Dealings including private road
13585,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Shirasagi,Shimoigusa,9,48000000,,70.0,0.69,Rectangular Shaped,2014,W,House,,Category I Exclusively Low-story Residential Zone,50.0,150.0,3rd quarter 2019,,
13586,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Shirasagi,Shimoigusa,9,50000000,,75.0,0.67,Semi-rectangular Shaped,2014,W,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,2nd quarter 2019,,
13587,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Shirasagi,Shimoigusa,6,36000000,3LDK,70.0,0.51,,1996,RC,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,2nd quarter 2019,Not yet,
13588,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Shirasagi,Shimoigusa,8,25000000,,35.0,0.71,,2006,RC,House,House,Category I Exclusively Low-story Residential Zone,50.0,150.0,1st quarter 2019,,
13589,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Shinnakano,3,110000000,,85.0,1.29,Semi-square Shaped,2020,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2019,,
13592,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,5,28000000,1LDK,30.0,0.93,,2009,RC,House,House,Commercial Zone,80.0,500.0,4th quarter 2019,Not yet,
13594,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Shinnakano,6,290000000,,300.0,0.97,Semi-shaped,1986,RC,Housing Complex,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2019,,Dealings including private road
13595,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,11,28000000,1K,25.0,1.12,,2008,RC,House,Other,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2019,Done,
13596,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,6,26000000,2DK,40.0,0.65,,1976,SRC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2019,Not yet,
13597,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,5,55000000,1LDK,55.0,1.0,,2013,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2019,Not yet,
13598,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,5,19000000,,20.0,0.95,,2004,RC,House,House,Commercial Zone,80.0,500.0,3rd quarter 2019,,
13599,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Shinnakano,5,65000000,,60.0,1.08,Semi-shaped,2015,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2019,,
13602,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,4,21000000,1K,20.0,1.05,,2000,RC,House,Other,Commercial Zone,80.0,500.0,2nd quarter 2019,,
13603,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,7,48000000,2LDK,55.0,0.87,,2004,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2019,Not yet,
13604,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,6,14000000,1LDK,25.0,0.56,,1976,SRC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2019,,
13605,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,7,26000000,1R,25.0,1.04,,2008,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2019,Not yet,
13606,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,3,15000000,1K,20.0,0.75,,1987,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2019,Not yet,
13607,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Shinnakano,4,54000000,,50.0,1.08,Rectangular Shaped,2019,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,,
13609,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Shinnakano,9,20000000,,35.0,0.57,Semi-rectangular Shaped,,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,,
13610,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,9,18000000,1DK,35.0,0.51,,1990,RC,House,Other,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,Not yet,
13611,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,0,29000000,2DK,45.0,0.64,,1971,SRC,House,House,Commercial Zone,80.0,500.0,1st quarter 2019,Done,
13612,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,3,33000000,2LDK,50.0,0.66,,1969,SRC,,House,Neighborhood Commercial Zone,80.0,400.0,1st quarter 2019,Done,
13613,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Shinnakano,7,48000000,1LDK,55.0,0.87,,2004,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,Not yet,
13614,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakano (Tokyo),7,14000000,2DK,30.0,0.47,,1969,SRC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2019,Not yet,
13615,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakano (Tokyo),8,76000000,2LDK,75.0,1.01,,2000,SRC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2019,Done,
13616,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakano (Tokyo),6,14000000,1DK,25.0,0.56,,1969,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2019,Done,
13617,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakano (Tokyo),6,20000000,,45.0,0.44,,1977,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2019,Not yet,
13618,Residential Land(Land and Building),Commercial Area,13114,Nakano Ward,Chuo,Nakano (Tokyo),5,280000000,,150.0,1.87,Semi-shaped,1980,RC,"Housing Complex, Shop",House,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2019,,
13619,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Nakano (Tokyo),8,80000000,,70.0,1.14,Semi-rectangular Shaped,1996,S,House,,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,,
13620,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Nakano (Tokyo),7,100000000,,135.0,0.74,Semi-trapezoidal Shaped,2011,LS,Housing Complex,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,,
13621,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakano (Tokyo),7,24000000,2DK,40.0,0.6,,1977,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,1st quarter 2019,Not yet,
13622,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakano (Tokyo),7,23000000,1K,20.0,1.15,,2010,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,1st quarter 2019,Done,
13623,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Nakanosakaue,8,10000000,,60.0,0.17,Trapezoidal Shaped,,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2019,,
13624,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Nakanosakaue,7,48000000,,75.0,0.64,Rectangular Shaped,1976,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2019,,
13625,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Nakanosakaue,4,18000000,,45.0,0.4,Rectangular Shaped,1968,W,Housing Complex,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2019,,Dealings including private road
13626,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,10,16000000,1DK,25.0,0.64,,1970,SRC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2019,Done,
13627,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,3,28000000,1DK,30.0,0.93,,2008,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2019,Not yet,
13628,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,3,17000000,2DK,40.0,0.42,,1971,SRC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2019,Not yet,
13629,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,4,37000000,1DK,30.0,1.23,,2008,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2019,Not yet,
13630,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,5,11000000,1R,15.0,0.73,,1985,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2019,Not yet,
13631,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,10,25000000,1LDK,35.0,0.71,,1970,SRC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2019,Done,
13632,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,11,60000000,3LDK,80.0,0.75,,1994,SRC,,,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2019,Done,
13633,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,4,6400000,1K,15.0,0.43,,1984,RC,Other,Other,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2019,Not yet,Dealings in which auction or arbiter participates
13634,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,3,19000000,1LDK,30.0,0.63,,1972,SRC,House,House,Commercial Zone,80.0,400.0,4th quarter 2019,Not yet,
13635,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,5,45000000,,60.0,0.75,,2001,RC,Other,Other,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2019,,
13636,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Nakanosakaue,9,110000000,,115.0,0.96,Semi-rectangular Shaped,2013,W,Housing Complex,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2019,,
13637,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Nakanosakaue,4,21000000,,40.0,0.52,Rectangular Shaped,1968,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2019,,Dealings including private road
13638,Residential Land(Land and Building),Residential Area,13114,Nakano Ward,Chuo,Nakanosakaue,7,62000000,,75.0,0.83,Semi-shaped,1990,S,"House, Workshop",,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2019,,
13639,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,1,62000000,2LDK,70.0,0.89,,2015,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2019,Done,
13640,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,4,37000000,1K,50.0,0.74,,1971,SRC,House,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2019,Done,
13641,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,6,9400000,1K,10.0,0.94,,1984,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2019,Not yet,
13642,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,2,31000000,,25.0,1.24,,2005,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2019,,
13643,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,6,78000000,2LDK,80.0,0.98,,2012,RC,House,,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2019,Not yet,
13644,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,10,18000000,1LDK,25.0,0.72,,1970,SRC,House,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2019,Done,
13645,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,6,34000000,2DK,45.0,0.76,,1999,RC,,House,Neighborhood Commercial Zone,80.0,300.0,3rd quarter 2019,Not yet,
13646,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,3,25000000,1K,20.0,1.25,,2005,RC,,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2019,Not yet,
13647,"Pre-owned Condominiums, etc.",,13114,Nakano Ward,Chuo,Nakanosakaue,3,73000000,4LDK,90.0,0.81,,2001,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2019,Not yet,
