No,Type,Region,"City,Town,Ward,Village code","City,Town,Ward,Village",Area,Nearest station_Name,Nearest station_Distance(minute),Transaction-price(total),Layout,Area(m^2),Transaction-price(Unit price m^2),Land shape,Year of construction,Building structure,Use,Purpose of Use,City Planning,Maximus Building Coverage Ratio(%),Maximus Floor-area Ratio(%),Transaction period,Renovation,Transactional factors
15796,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),3,24000000,1K,20.0,1.2,,2012,RC,House,,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15797,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),6,12000000,1R,10.0,1.2,,1984,RC,House,House,Commercial Zone,80.0,400.0,4th quarter 2018,Not yet,
15798,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),3,24000000,1K,20.0,1.2,,2012,RC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,,
15799,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),8,19000000,1K,20.0,0.95,,2001,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2018,Not yet,
15800,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),3,21000000,,20.0,1.05,,2012,RC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,,
15801,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),3,24000000,1K,20.0,1.2,,2012,RC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15802,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),5,19000000,1K,20.0,0.95,,2007,RC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15803,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),8,14000000,,40.0,0.35,Semi-rectangular Shaped,1964,,,House,Category I Residential Zone,60.0,300.0,3rd quarter 2018,,
15804,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),8,53000000,2LDK,55.0,0.96,,2003,RC,House,House,Category I Residential Zone,60.0,300.0,3rd quarter 2018,Done,
15805,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),6,44000000,2LDK,55.0,0.8,,2000,SRC,,House,Commercial Zone,80.0,500.0,3rd quarter 2018,Not yet,
15806,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),7,12000000,1R,15.0,0.8,,1984,RC,House,House,Commercial Zone,80.0,400.0,3rd quarter 2018,Done,
15807,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),8,19000000,1K,20.0,0.95,,2001,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15808,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),7,20000000,,20.0,1.0,,2008,RC,House,House,Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15809,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),6,22000000,1K,20.0,1.1,,2012,RC,House,Other,Commercial Zone,80.0,300.0,3rd quarter 2018,Not yet,
15810,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),3,15000000,1K,15.0,1.0,,1989,SRC,,House,Commercial Zone,80.0,500.0,2nd quarter 2018,,
15811,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),6,40000000,1LDK,40.0,1.0,,2014,RC,,House,Category II Residential Zone,60.0,400.0,2nd quarter 2018,Not yet,
15812,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),8,39000000,,50.0,0.78,,2003,RC,,House,Category I Residential Zone,60.0,300.0,2nd quarter 2018,,
15813,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),5,19000000,1R,20.0,0.95,,2007,RC,House,House,Commercial Zone,80.0,500.0,2nd quarter 2018,Not yet,
15814,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),5,190000000,,160.0,1.19,Semi-trapezoidal Shaped,1995,S,"Housing Complex, Office, Warehouse",House,Category I Residential Zone,60.0,300.0,1st quarter 2018,,Dealings including private road
15815,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),6,89000000,3LDK,90.0,0.99,,2007,RC,House,House,Category II Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
15816,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),3,70000000,3LDK,60.0,1.17,,,,,House,,,,1st quarter 2018,Done,
15817,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),4,54000000,3LDK,70.0,0.77,,2002,SRC,,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
15818,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Otsuka (Tokyo),8,38000000,2LDK,55.0,0.69,,2003,RC,House,Other,Category I Residential Zone,60.0,300.0,1st quarter 2018,Not yet,
15819,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minamiotsuka,Shin-otsuka,9,200000000,,270.0,0.74,Irregular Shaped,1974,W,House,Other,Category I Exclusively Medium-high Residential Zone,60.0,300.0,4th quarter 2018,,
15820,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Shin-otsuka,2,40000000,2LDK,50.0,0.8,,1998,SRC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15821,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Shin-otsuka,6,53000000,3LDK,60.0,0.88,,2005,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,1st quarter 2018,Done,
15822,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Shin-otsuka,2,22000000,1K,20.0,1.1,,2012,RC,House,House,Commercial Zone,80.0,500.0,1st quarter 2018,Not yet,
15823,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Sugamo,7,8000000,,15.0,0.53,,,RC,,,Category I Exclusively Medium-high Residential Zone,60.0,300.0,4th quarter 2018,,
15824,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Sugamo,7,7500000,1K,15.0,0.5,,,RC,,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,4th quarter 2018,Not yet,
15825,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minamiotsuka,Sugamo,9,15000000,,40.0,0.38,Semi-rectangular Shaped,,W,House,,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,,Dealings including private road
15826,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minamiotsuka,Sugamo,7,21000000,1K,20.0,1.05,,2012,RC,House,Other,Category I Residential Zone,60.0,300.0,1st quarter 2018,Not yet,
15827,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minaminagasaki,Ochiaiminaminagasaki,4,46000000,,55.0,0.84,Semi-rectangular Shaped,1999,W,House,,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2018,,Dealings including private road
15829,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Ochiaiminaminagasaki,5,20000000,1K,25.0,0.8,,2001,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2018,Not yet,
15830,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Ochiaiminaminagasaki,2,16000000,1K,20.0,0.8,,1999,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2018,Done,
15831,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Ochiaiminaminagasaki,2,20000000,1K,25.0,0.8,,1999,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2018,,
15832,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Ochiaiminaminagasaki,7,69000000,3LDK,95.0,0.73,,2001,RC,,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2018,Done,
15833,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Ochiaiminaminagasaki,5,17000000,1K,20.0,0.85,,2001,RC,House,Other,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15834,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Ochiaiminaminagasaki,4,38000000,3LDK,25.0,1.52,,,,,House,,,,2nd quarter 2018,Done,
15835,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Ochiaiminaminagasaki,5,52000000,3LDK,75.0,0.69,,2003,RC,,House,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,Done,
15836,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Ochiaiminaminagasaki,3,21000000,1K,20.0,1.05,,2005,RC,,Other,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,Not yet,
15837,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Ochiaiminaminagasaki,6,10000000,1K,15.0,0.67,,1989,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2018,,
15838,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Shiinamachi,2,17000000,1K,15.0,1.13,,2003,RC,House,House,Commercial Zone,80.0,400.0,4th quarter 2018,Not yet,
15839,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Shiinamachi,8,22000000,1K,20.0,1.1,,2009,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2018,Not yet,
15840,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minaminagasaki,Shiinamachi,3,18000000,,90.0,0.2,Semi-trapezoidal Shaped,1990,W,Housing Complex,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2018,,
15841,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minaminagasaki,Shiinamachi,8,90000000,,80.0,1.12,Semi-rectangular Shaped,2018,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2018,,
15843,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Shiinamachi,7,50000000,3LDK,70.0,0.71,,2005,RC,,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2018,,
15844,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Shiinamachi,2,16000000,1K,15.0,1.07,,2003,RC,House,House,Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15845,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Shiinamachi,2,21000000,1K,15.0,1.4,,2003,RC,House,House,Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15846,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minaminagasaki,Shiinamachi,7,30000000,,45.0,0.67,Semi-rectangular Shaped,1978,W,"House, Shop",,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2018,,
15847,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minaminagasaki,Shiinamachi,9,110000000,,100.0,1.1,Semi-rectangular Shaped,2018,W,Housing Complex,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2018,,Dealings including private road
15848,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Shiinamachi,2,24000000,1K,20.0,1.2,,2004,RC,House,House,Commercial Zone,80.0,400.0,2nd quarter 2018,,
15849,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Shiinamachi,6,18000000,1K,20.0,0.9,,2006,RC,,House,Commercial Zone,80.0,400.0,2nd quarter 2018,,
15850,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minaminagasaki,Shiinamachi,6,56000000,,60.0,0.93,Semi-shaped,2009,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2018,,
15852,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minaminagasaki,Shiinamachi,4,120000000,,175.0,0.69,Semi-rectangular Shaped,1992,LS,Housing Complex,House,Neighborhood Commercial Zone,80.0,300.0,1st quarter 2018,,
15853,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Shiinamachi,10,11000000,1K,15.0,0.73,,1988,RC,,House,Neighborhood Commercial Zone,80.0,400.0,1st quarter 2018,Done,
15854,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Shiinamachi,8,21000000,1K,20.0,1.05,,2009,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2018,Not yet,
15855,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Shiinamachi,2,19000000,1K,20.0,0.95,,2004,RC,House,House,Commercial Zone,80.0,400.0,1st quarter 2018,Not yet,
15856,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minaminagasaki,Higashinagasaki,2,65000000,,65.0,1.0,Semi-rectangular Shaped,2018,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2018,,Dealings including private road
15857,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minaminagasaki,Higashinagasaki,5,70000000,,165.0,0.42,Rectangular Shaped,1986,W,Housing Complex,House,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2018,,Dealings including private road
15858,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Minaminagasaki,Higashinagasaki,7,20000000,,45.0,0.44,Rectangular Shaped,1972,W,House,Other,Category I Exclusively Low-story Residential Zone,60.0,150.0,3rd quarter 2018,,Dealings including private road
15859,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Higashinagasaki,5,31000000,2LDK,55.0,0.56,,1967,RC,House,House,Neighborhood Commercial Zone,80.0,400.0,3rd quarter 2018,Done,
15861,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Higashinagasaki,6,8900000,1K,15.0,0.59,,,,House,,Neighborhood Commercial Zone,80.0,400.0,2nd quarter 2018,Done,
15863,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Minaminagasaki,Higashinagasaki,6,24000000,1K,20.0,1.2,,2011,RC,House,House,Category I Residential Zone,60.0,400.0,1st quarter 2018,Not yet,
15864,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Mejiro,Shiinamachi,3,41000000,,80.0,0.51,Semi-rectangular Shaped,1969,W,"House, Parking Lot",House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,4th quarter 2018,,
15865,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,10,29000000,1R,25.0,1.16,,2010,RC,,House,Commercial Zone,80.0,400.0,4th quarter 2018,Not yet,
15866,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,6,18000000,1K,20.0,0.9,,1997,RC,,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,4th quarter 2018,Done,
15867,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,6,17000000,1K,20.0,0.85,,1997,RC,,,Category I Exclusively Medium-high Residential Zone,60.0,300.0,4th quarter 2018,Not yet,
15868,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,6,15000000,1K,20.0,0.75,,1999,SRC,,Other,Commercial Zone,80.0,400.0,4th quarter 2018,Done,
15869,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,4,21000000,1K,20.0,1.05,,2011,RC,House,House,Commercial Zone,80.0,400.0,4th quarter 2018,Not yet,
15870,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,4,22000000,1K,20.0,1.1,,2011,RC,House,Other,Commercial Zone,80.0,400.0,4th quarter 2018,Done,
15871,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Mejiro,Shiinamachi,8,140000000,,150.0,0.93,Semi-rectangular Shaped,1990,W,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,3rd quarter 2018,,
15872,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Mejiro,Shiinamachi,6,56000000,,60.0,0.93,Semi-rectangular Shaped,2001,W,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,3rd quarter 2018,,
15873,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Mejiro,Shiinamachi,6,370000000,,470.0,0.79,Semi-rectangular Shaped,1998,RC,Housing Complex,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,,Dealings including private road
15874,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Mejiro,Shiinamachi,3,130000000,,130.0,1.0,&quot;Flag-shaped&quot; etc.,2018,W,Housing Complex,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,,
15875,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,5,27000000,1DK,30.0,0.9,,2004,RC,House,House,Category I Residential Zone,60.0,300.0,3rd quarter 2018,Done,
15876,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,5,19000000,1K,20.0,0.95,,2004,RC,House,House,Category I Residential Zone,60.0,300.0,3rd quarter 2018,Not yet,
15877,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,10,30000000,1LDK,30.0,1.0,,2010,RC,House,House,Commercial Zone,80.0,400.0,3rd quarter 2018,Not yet,
15878,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,4,21000000,1K,20.0,1.05,,2011,RC,House,Other,Commercial Zone,80.0,400.0,2nd quarter 2018,Not yet,
15879,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,10,37000000,1LDK,30.0,1.23,,2010,RC,House,House,Commercial Zone,80.0,400.0,2nd quarter 2018,Done,
15880,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,10,31000000,1LDK,30.0,1.03,,2010,RC,House,House,Commercial Zone,80.0,400.0,2nd quarter 2018,Not yet,
15881,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Mejiro,Shiinamachi,3,130000000,,95.0,1.37,Semi-rectangular Shaped,2018,LS,Office,Office,Category I Exclusively Medium-high Residential Zone,60.0,300.0,1st quarter 2018,,
15883,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Mejiro,Shiinamachi,3,58000000,,50.0,1.16,Semi-rectangular Shaped,2018,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,1st quarter 2018,,
15884,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,5,19000000,1K,20.0,0.95,,2004,RC,House,House,Category I Residential Zone,60.0,300.0,1st quarter 2018,Done,
15885,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Shiinamachi,5,9000000,1K,15.0,0.6,,1986,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,1st quarter 2018,Not yet,
15886,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Zoshigaya (Tokyo Metro),2,19000000,1K,20.0,0.95,,2000,RC,House,House,Category I Residential Zone,60.0,400.0,4th quarter 2018,Not yet,
15887,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Zoshigaya (Tokyo Metro),3,16000000,1K,20.0,0.8,,2002,SRC,,House,Commercial Zone,80.0,600.0,3rd quarter 2018,Not yet,
15888,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Zoshigaya (Tokyo Metro),3,19000000,1K,20.0,0.95,,2002,SRC,House,House,Commercial Zone,80.0,600.0,2nd quarter 2018,,
15889,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Mejiro,Mejiro,2,25000000,,65.0,0.38,Semi-rectangular Shaped,1988,W,Housing Complex,House,Category I Residential Zone,60.0,300.0,4th quarter 2018,,
15890,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Mejiro,8,8000000,1K,15.0,0.53,,1994,SRC,,House,Neighborhood Commercial Zone,80.0,400.0,4th quarter 2018,Not yet,
15891,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Mejiro,8,74000000,3LDK,75.0,0.99,,2014,RC,,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,4th quarter 2018,Not yet,
15893,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Mejiro,Mejiro,5,210000000,,185.0,1.14,Semi-rectangular Shaped,1992,W,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,,Dealings including private road
15894,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Mejiro,4,22000000,1K,20.0,1.1,,2000,,,House,Category I Exclusively Low-story Residential Zone,,,3rd quarter 2018,,
15895,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Mejiro,8,140000000,3LDK,105.0,1.33,,2006,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,Done,
15896,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Mejiro,8,80000000,2LDK,55.0,1.45,,2006,RC,House,Other,Category I Exclusively Medium-high Residential Zone,60.0,300.0,3rd quarter 2018,Not yet,
15897,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Mejiro,Mejiro,6,180000000,,190.0,0.95,Semi-rectangular Shaped,1985,W,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,2nd quarter 2018,,
15898,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Mejiro,4,19000000,1K,20.0,0.95,,2000,,House,House,Category I Exclusively Low-story Residential Zone,,,2nd quarter 2018,,
15899,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Mejiro,7,51000000,2LDK,55.0,0.93,,2002,RC,House,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,2nd quarter 2018,Not yet,
15901,Residential Land(Land and Building),Residential Area,13116,Toshima Ward,Mejiro,Mejiro,9,180000000,,230.0,0.78,Semi-rectangular Shaped,1988,RC,Housing Complex,House,Category I Exclusively Low-story Residential Zone,60.0,150.0,1st quarter 2018,,
15902,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Mejiro,8,75000000,2LDK,55.0,1.36,,2006,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,1st quarter 2018,Not yet,
15903,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Mejiro,8,110000000,3LDK,75.0,1.47,,2006,RC,House,House,Category I Exclusively Medium-high Residential Zone,60.0,300.0,1st quarter 2018,Not yet,
15904,"Pre-owned Condominiums, etc.",,13116,Toshima Ward,Mejiro,Mejiro,8,18000000,1K,20.0,0.9,,2006,RC,House,Other,Category I Exclusively Medium-high Residential Zone,60.0,300.0,1st quarter 2018,Not yet,
15905,Residential Land(Land and Building),Commercial Area,13117,Kita Ward,Akabane,Akabane,5,90000000,,130.0,0.69,Semi-rectangular Shaped,1970,RC,"House, Shop",Other,Commercial Zone,80.0,500.0,4th quarter 2018,,
15906,"Pre-owned Condominiums, etc.",,13117,Kita Ward,Akabane,Akabane,5,25000000,1K,25.0,1.0,,2011,RC,House,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15907,"Pre-owned Condominiums, etc.",,13117,Kita Ward,Akabane,Akabane,5,54000000,2LDK,50.0,1.08,,2015,RC,,House,Commercial Zone,80.0,600.0,4th quarter 2018,Not yet,
15908,"Pre-owned Condominiums, etc.",,13117,Kita Ward,Akabane,Akabane,5,60000000,2LDK,60.0,1.0,,2011,RC,,House,Commercial Zone,80.0,500.0,4th quarter 2018,Not yet,
15909,Residential Land(Land and Building),Commercial Area,13117,Kita Ward,Akabane,Akabane,5,450000000,,240.0,1.88,Rectangular Shaped,1992,SRC,"Shop, Other",,Commercial Zone,80.0,500.0,3rd quarter 2018,,
